Name,Name Stripped,FoundryId,Type,Origin,Search,HammergenId,Mapped,Note
Bastard Sword,bastardsword,F7jJaldf3lbkjABW,item,foundry,bastardsword,5d0534678aad573d687f227f,TRUE,
Baton,baton,utRev4dXTLI0A2GL,item,foundry,baton,5f628be4bec9ed3804581755,TRUE,
Bedroll,bedroll,IFtoI87gZ4phMHy9,item,foundry,bedroll,5f628c29bec9ed3804581756,TRUE,
Black Lotus,blacklotus,qfd01sggD9xbCuJY,item,foundry,blacklotus,5f652990807c850c3dcd01e7,TRUE,
Blanket,blanket,3GlaCQyLuugXHEM2,item,foundry,blanket,5f628c3d13ccf32ae905fcb3,TRUE,
Blunderbuss,blunderbuss,ByHt0vTWRIuHS2r8,item,foundry,blunderbuss,5cebd53ce1eba33c449de81c,TRUE,
Boat Hook,boathook,1XRNUP7fKAT2x7wR,item,foundry,boathook,5f5fac4d807c850c3dcd01c5,TRUE,
Boiled Leather Breastplate,boiledleatherbreastplate,tIG1TGcmU2i4rgFh,item,foundry,leatherbreastplate,5c7c467ca5f53948341b9b1b,FALSE,
Bolas,bolas,qim3Ad0ldTS9mXDj,item,foundry,bolas,5d190112eeb0ed74f060f69d,TRUE,
Bolt,bolt,kFROfGFdExfyJTg9,item,foundry,bolt,5f9444a25b4b5f9347adcdb3,TRUE,
Bomb,bomb,X8WFQf0HB9yXKjdD,item,foundry,bomb,5d18fb79eeb0ed74f060f699,TRUE,
"Book, Apothecary",bookapothecary,AWx6rqwOlN68pN6I,item,foundry,bookapothecary,5cae0438caa9af4f8c1cdff7,TRUE,
"Book, Art",bookart,H5CqkYPVVUslaORH,item,foundry,bookart,5f5fa725807c850c3dcd01c2,TRUE,
"Book, Cryptography",bookcryptography,z8X2CMJdAZKoE3lk,item,foundry,bookcryptography,5f5fa76f13ccf32ae905fc98,TRUE,
"Book, Engineer",bookengineer,25Ek5A1EmQqzOcSK,item,foundry,bookengineer,5f5fa7c413ccf32ae905fc99,TRUE,
"Book, Law",booklaw,o4FSm7YgmfNV4Qgq,item,foundry,booklaw,5f5fa7ec13ccf32ae905fc9a,TRUE,
"Book, Magic",bookmagic,qQQ6rRUqcRIaU7kr,item,foundry,bookmagic,5f5eaa0f807c850c3dcd01c1,TRUE,
"Book, Medicine",bookmedicine,aQIxzS4uOcIe9oxd,item,foundry,bookmedicine,5f5fa84a13ccf32ae905fc9b,TRUE,
"Book, Religion",bookreligion,PKkGM5Q0Chmt5qFe,item,foundry,bookreligion,5f5fa8b513ccf32ae905fc9c,TRUE,
Boots,boots,nrIcHcULt5fjRKbL,item,foundry,boots,5f5e942a807c850c3dcd01ba,TRUE,
Bow,bow,U94l3IDj3xfIc78i,item,foundry,bow,5cec1535494e843e34d7dbd7,TRUE,
Bowl,bowl,8TKV6yGaUHrf75UH,item,foundry,bowl,5f63e35313ccf32ae905fcbe,TRUE,
Broom,broom,w9VCyP12U7MrC3jk,item,foundry,broom,5f5fac8b13ccf32ae905fc9e,TRUE,
Bucket,bucket,lq7bDxEeIIVSmLOg,item,foundry,bucket,5f5facb213ccf32ae905fc9f,TRUE,
"Bugman’s XXXXXX Ale, pint",bugmansxxxxxxalepint,KzJkoB12jpidtngo,item,foundry,alekeg,5f62840fbec9ed380458174f,FALSE,switched
Bullet and Powder,bulletandpowder,xdAP96GGDb87m0Pr,item,foundry,bulletandpowder,5cebdf64e1eba33c449de824,TRUE,
Candle,candle,TW3etL7RIU2EWTXp,item,foundry,candle,5f1cb786f3230369ab4eb3d6,TRUE,
Canvas Tarp,canvastarp,Zhd2HM8nVcsfHRcI,item,foundry,canvastarp,5f63da81bec9ed3804581759,TRUE,
Cart,cart,oxZ02e5bphR9xHVu,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Cask,cask,t9I9s3MZQCIVjEpX,item,foundry,cask,5f6280e2807c850c3dcd01d0,TRUE,
Cavalry Hammer,cavalryhammer,HDQVaCTpIy2PBdYu,item,foundry,cavalryhammer,5cebce53e1eba33c449de816,TRUE,
Chalk,chalk,elraWaIlaaHeKwKl,item,foundry,chalk,5f63da9b13ccf32ae905fcb6,TRUE,
Charcoal stick,charcoalstick,b8SJ8qB0TpSjUGA6,item,foundry,charcoalstick,5f63dad7807c850c3dcd01db,TRUE,
Chicken,chicken,M5rVGn8jfQXVkY57,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Chisel,chisel,yMn4pNpf0KLCt3Z1,item,foundry,chisel,5f5face0807c850c3dcd01c6,TRUE,
Cloak,cloak,GIFrMVqk0SimaBOM,item,foundry,cloak,5f1cb1cef3230369ab4eb3d1,TRUE,
Clothing,clothing,KWaFV7NPZqtgnL9Z,item,foundry,clothing,5ced97d41e0d2244e8c36bb3,TRUE,
Coach,coach,LORTDrR65x2k9raH,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Coat,coat,Ieyr3r0Skl57DkAJ,item,foundry,coat,5f5e94a0bec9ed3804581739,TRUE,
Comb,comb,wrFLHWygOlwFG2q3,item,foundry,comb,5f1cb582a8f44dc4bcf1275f,TRUE,
Cooking Pot,cookingpot,dyt9NYLGBcgOxaMQ,item,foundry,cookingpot,5f63de0013ccf32ae905fcb8,TRUE,
Coracle,coracle,BJDCewsSihieuEwE,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Costume,costume,B5q8PZn43BMkvpdz,item,foundry,costume,5f5e956f13ccf32ae905fc95,TRUE,
Courtly Garb,courtlygarb,7hRfHr1ZCUigByms,item,foundry,courtlygarb,5f5e9617807c850c3dcd01bb,TRUE,
Crossbow,crossbow,ksRqHiMVpIL07Ij1,item,foundry,crossbow,5cec17b9494e843e34d7dbda,TRUE,
Crossbow Pistol,crossbowpistol,M71CyisSXU0I7V1S,item,foundry,crossbowpistol,5cec15ef494e843e34d7dbd9,TRUE,
Crowbar,crowbar,WDawuBcvsglWEVMg,item,foundry,crowbar,5f5fad29807c850c3dcd01c7,TRUE,
Crutch,crutch,t2CmR9kFUJr5yE5E,item,foundry,crutch,5f5fc6a013ccf32ae905fca1,TRUE,
Cup,cup,VIq5ronFVkpzF8Vb,item,foundry,cup,5f63de9b13ccf32ae905fcb9,TRUE,
Cutlery,cutlery,gLGSO3xrpAua0ydw,item,foundry,cutlery,5f63daf9807c850c3dcd01dc,TRUE,
Dagger,dagger,ahlxlfIl8xUhBkic,item,foundry,dagger,5c48f45c0972393f20ee03bb,TRUE,
Dart,dart,ddXgrDWZXSM3nXaf,item,foundry,dart,5f942c345b4b5f9347adcdaf,TRUE,
Davrich Lamp,davrichlamp,JX4Qy1qVog3PZBvA,item,foundry,davrichlamp,5f63dbe913ccf32ae905fcb7,TRUE,
Deck of Cards,deckofcards,F65NP8BmRo66nQOm,item,foundry,deckofcards,5f63dc22bec9ed380458175a,TRUE,
Destrier,destrier,ebsbEIJOY0Jy5raF,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Dice,dice,eZN8HuDV0OnjIWM9,item,foundry,dice,5f63deb013ccf32ae905fcba,TRUE,
Digestive Tonic,digestivetonic,aUQDbW33bWqVeY9V,item,foundry,digestivetonic,5f67cc20807c850c3dcd01f2,TRUE,
Disguise Kit,disguisekit,gx451Vn2Ru3eKLIg,item,foundry,disguisekit,5f5fc6f1bec9ed3804581742,TRUE,
Dog collar and lead,dogcollarandlead,gzriPtNbRFltaAsh,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Doll,doll,QpqxyJ8dkzG3qKrE,item,foundry,doll,5f63decf13ccf32ae905fcbb,TRUE,
Draught Horse,draughthorse,94SiNp9Iqq6HiOsG,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Ear Pick,earpick,8bxAt6ru3cCyGr6N,item,foundry,earpick,5f1cb54ca8f44dc4bcf1275e,TRUE,
Earth Root,earthroot,WiPzDDFjCAo2EQDT,item,foundry,earthroot,5f67ccaabec9ed3804581767,TRUE,
Elf Arrow,elfarrow,NQ4OVp1ZfinJ7lQH,item,foundry,elfarrow,5cebe17de1eba33c449de828,TRUE,
Elf Bow,elfbow,2mE771fGEEB38OqG,item,foundry,elfbow,5cec1507494e843e34d7dbd6,TRUE,
Engineering Marvel,engineeringmarvel,KGW0J62iYLqRIfS4,item,foundry,engineeringmarvel,5f7e384722ba97ddb3707201,TRUE,
Eye patch,eyepatch,1H8pOSNxRS69PADr,item,foundry,eyepatch,5f7e329022ba97ddb37071fe,TRUE,
Face Powder,facepowder,WECvYThPGMkyagcw,item,foundry,facepowder,5f5e96a4bec9ed380458173a,TRUE,
False Eye,falseeye,wVL0ugPXCBLGzdNm,item,foundry,falseeye,5f7e32d40b897cde2e2a44c4,TRUE,
False Leg,falseleg,lJ6Av6wQfORR4mnu,item,foundry,falseleg,5f7e33a10b897cde2e2a44c5,TRUE,
Faxtoryll,faxtoryll,nRfcszo6wF2sVFDn,item,foundry,faxtoryll,5f67cd5213ccf32ae905fcc7,TRUE,
Fish Hooks,fishhooks,HozjxIwCSwkItBu5,item,foundry,hook,5f7e3557858a5c563c88f483,FALSE,
Flail,flail,bBX8MP6QfcyU6Fy3,item,foundry,flail,5cec1258494e843e34d7dbd2,TRUE,
Flask,flask,Hrs3p9z8NqyYEtRz,item,foundry,flask,5f62814f13ccf32ae905fcac,TRUE,
Flask of Spirits,flaskofspirits,f6cvUapo8tQHp2OL,item,foundry,flask,5f62814f13ccf32ae905fcac,FALSE,
Floor Brush,floorbrush,mu9ysWvO9QwQbd8S,item,foundry,floorbrush,5f5fc76713ccf32ae905fca3,TRUE,
Foil,foil,uSxXVJogASbJ62hl,item,foundry,foil,5cebd263e1eba33c449de818,TRUE,
"Food, groceries/day",foodgroceriesday,jA5TSMX64RR5paKk,item,foundry,FALSE,FALSE,FALSE,
Gavel,gavel,tzMoFhFAWUGaqhxq,item,foundry,gavel,5f5fc7da807c850c3dcd01c8,TRUE,
Gilded Nose,gildednose,qDEu30xKhIxfSckg,item,foundry,gildednose,5f7e345b22ba97ddb37071ff,TRUE,
Gloves,gloves,YmElVMceT7qNqd9S,item,foundry,gloves,5f5e9770807c850c3dcd01bc,TRUE,
Grain Flail,grainflail,56Y8YRC8wF2e6yye,item,foundry,grainflail,5cec11d6494e843e34d7dbd1,TRUE,
Grappling Hook,grapplinghook,VzwUlz7gZePXWuYz,item,foundry,grapplinghook,5f63dfb213ccf32ae905fcbc,TRUE,
Great Axe,greataxe,QnFLWJmz2DN76Dx5,item,foundry,greataxe,5d0535038aad573d687f2280,TRUE,
Guild License,guildlicense,ZgpVhv100Kd9rsao,item,foundry,FALSE,FALSE,FALSE,
Halberd,halberd,CXg7XOFJwu4LZ9LM,item,foundry,halberd,5d052e038aad573d687f227b,TRUE,
Hammer,hammer,HyfQNt0QGGa0EltW,item,foundry,hammer,5f5fc7fabec9ed3804581743,TRUE,
Hand Mirror,handmirror,H4nKliXRB93HKH4r,item,foundry,handmirror,5f5fc866bec9ed3804581744,TRUE,
Hand Weapon,handweapon,1zaqojk0Oq1m8vYv,item,foundry,handweapon,5cdf3bc430259922e8ea2105,TRUE,
Handgun,handgun,zuFTVmBtN51K94Xy,item,foundry,handgun,5cebd8f6e1eba33c449de822,TRUE,
Hat,hat,LrYz9nSsmH4H3He4,item,foundry,hat,5f1cb24ff3230369ab4eb3d2,TRUE,
Healing Draught,healingdraught,gxdjLQoQUTYgD6fm,item,foundry,healingdraught,5cae07bc8f45723008d261ca,TRUE,
Healing Poultice,healingpoultice,s2lBWQFQt6M5Pngb,item,foundry,healingpoultice,5f67cded807c850c3dcd01f3,TRUE,
Heartkill,heartkill,JbSjlgUdzsl5ok95,item,foundry,heartkill,5f652a5913ccf32ae905fcc0,TRUE,
Heavy Crossbow,heavycrossbow,K34pxV6XsxhoZRiQ,item,foundry,heavycrossbow,5cec19e2494e843e34d7dbdb,TRUE,
Hochland Long Rifle,hochlandlongrifle,1tHkTZYaauicIh8I,item,foundry,hochlandlongrifle,5cebd726e1eba33c449de820,TRUE,
Hoe,hoe,aRvo3nkgPrPcKXVF,item,foundry,hoe,5f5fc87e807c850c3dcd01c9,TRUE,
Homing Pigeon,homingpigeon,AA7nhcqscDj1zoU9,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Hood,hood,lM6cdnWRA3sVjiF9,item,foundry,hood,5f1cb7fea8f44dc4bcf12761,TRUE,
Hook,hook,YivL32R2L3J098VD,item,foundry,hook,5f7e3557858a5c563c88f483,TRUE,
Hunting Dog,huntingdog,y28P2G0NEVZvMzS5,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Improvised Shot and Powder,improvisedshotandpowder,CdsNf9MFRUhrJ3YA,item,foundry,improvisedshotandpowder,5cebdfaee1eba33c449de825,TRUE,
Improvised Weapon,improvisedweapon,mRU10yAWWWs5WoKt,item,foundry,FALSE,FALSE,FALSE,
Incendiary,incendiary,vI0oorwbZdlszudf,item,foundry,incendiary,5d190a676b4ccf7bc010990d,TRUE,
Instrument,instrument,Wp9qIwlQo6dpszOw,item,foundry,instrumentsmall,5f63e041807c850c3dcd01de,FALSE,
Javelin,javelin,q3dEaQLL3ZYCZtU4,item,foundry,javelin,5d190199eeb0ed74f060f69f,TRUE,
Jewellery,jewellery,8MpTb12W1x6ECZzt,item,foundry,FALSE,FALSE,FALSE,
Jug,jug,vbNHaU50jr9T2dCQ,item,foundry,jug,5f62818f13ccf32ae905fcad,TRUE,
Key,key,aExcYp7UPS5SL4ve,item,foundry,key,5f5fc890bec9ed3804581745,TRUE,
Knife,knife,83KlMxHxGfKUdMfq,item,foundry,knife,5c48f3ad0972393f20ee03ba,TRUE,
Knife,knife,Ao7DRZ1hS6uCGONP,item,foundry,knife,5c48f3ad0972393f20ee03ba,TRUE,
Knuckledusters,knuckledusters,kOfcQJQOgmGsqA5U,item,foundry,knuckledusters,5cebd49ce1eba33c449de81b,TRUE,
Lamp Oil,lampoil,Bal23aLiOmnht42h,item,foundry,lampoil,5f63e109bec9ed380458175c,TRUE,
Lance,lance,O2jqCh3Zb5eR4yXe,item,foundry,lance,5cebceaae1eba33c449de817,TRUE,
Lantern,lantern,mcJi9yqMFRJRkhJs,item,foundry,lantern,5f63e1bf13ccf32ae905fcbd,TRUE,
Lasso,lasso,k0JKY8ck2QUx5mKS,item,foundry,lasso,5d18faddeeb0ed74f060f697,TRUE,
Lead Bullet,leadbullet,4hV1PpYm9Q2pyUNf,item,foundry,leadbullet,5cebf025278f085164e0377a,TRUE,
Leaflet,leaflet,MtAmDCEzeM8LjtRn,item,foundry,leaflet,5f5fa98bbec9ed380458173f,TRUE,
Leather Jack,leatherjack,OjcHE0VOGr1aRdy9,item,foundry,leatherjack,5cebf162278f085164e0377c,TRUE,
Leather Jerkin,leatherjerkin,ipaDvYY3qS66o593,item,foundry,leatherjerkin,5cebf205278f085164e0377d,TRUE,
Leather Leggings,leatherleggings,MzppW5E5c3by9iBU,item,foundry,leatherleggings,5cec0fca494e843e34d7dbcf,TRUE,
Leather Skullcap,leatherskullcap,0W0kEpa2kNEcRGK0,item,foundry,leatherskullcap,5cec0ff5494e843e34d7dbd0,TRUE,
Legal Document,legaldocument,s4Cds5JoW0YWhNzG,item,foundry,legaldocument,5f5fa9bebec9ed3804581740,TRUE,
Light Warhorse,lightwarhorse,pXDWUzKhyW83rBHB,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Lock Picks,lockpicks,oGzxLBKOwJ8C0q3E,item,foundry,lockpicks,5f5fe5af807c850c3dcd01ca,TRUE,
Longbow,longbow,RHkj94yUJp620xr1,item,foundry,longbow,5c4d8c5006c6ff1920c3924e,TRUE,
Mad Cap Mushrooms,madcapmushrooms,CihEl1pzvTiMQswA,item,foundry,madcapmushrooms,5f652b8613ccf32ae905fcc1,TRUE,
Chainmail Chausses,chainmailchausses,XWlkZVUhzO0CwaiJ,item,foundry,chainmailchausses,5cfbf848f85c764dd8a5e90c,TRUE,
Chainmail Coat,chainmailcoat,i76oPVM2eFEs5IBh,item,foundry,chainmailcoat,5d055407c1833948c8902a61,TRUE,
Chainmail Coif,chainmailcoif,4xV16ttsxCa311vl,item,foundry,chainmailcoif,5d055442c1833948c8902a62,TRUE,
Chainmail Shirt,chainmailshirt,cJdfHOVbghTf4Eo0,item,foundry,chainmailshirt,5d05548ec1833948c8902a63,TRUE,
Main Gauche,maingauche,5DOi1id1tatHp9Q5,item,foundry,maingauche,5cec1352494e843e34d7dbd4,TRUE,
Manacles,manacles,zIf0i6DBqGlyQ5By,item,foundry,manacles,5f5fe5f5bec9ed3804581746,TRUE,
Mandrake Root,mandrakeroot,5fowsr8vslorjeB2,item,foundry,mandrakeroot,5f652cee807c850c3dcd01e8,TRUE,
Map,map,5PWRfQbGcYm4OnKP,item,foundry,map,5f5fa9f8807c850c3dcd01c3,TRUE,
Mask,mask,ZLIG9CAgCgIa38hU,item,foundry,mask,5f1cb80ea8f44dc4bcf12762,TRUE,
Match,match,AOLsFkqblrcCLv23,item,foundry,match,5f63e27c807c850c3dcd01df,TRUE,
"Meal, inn",mealinn,USL6G7P9pbdWHodY,item,foundry,FALSE,FALSE,FALSE,
Military Flail,militaryflail,N3aHfG4XASsiNoRv,item,foundry,militaryflail,5cec12be494e843e34d7dbd3,TRUE,
Monkey,monkey,9n8P8hWUzJw1oZ8Z,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Moonflower,moonflower,wgFj3lFhCuO8OeDb,item,foundry,moonflower,5f652ea9807c850c3dcd01e9,TRUE,
Mop,mop,d4iZk3dpNCZvsRJE,item,foundry,mop,5f5fe613bec9ed3804581747,TRUE,
Mule,mule,Yf5KzF7u0gAbxam9,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Nail,nail,yqgOaCsgMNq6VDC7,item,foundry,FALSE,FALSE,FALSE,
Nightshade,nightshade,OfGoWncevRmuj5TX,item,foundry,nightshade,5f67ce9013ccf32ae905fcc8,TRUE,
Paint Brush,paintbrush,Q2Ip5ItHNSyBNwkg,item,foundry,paintbrush,5f5fe66913ccf32ae905fca4,TRUE,
Pan,pan,YIUJ8FnHDm4OMRES,item,foundry,pan,5f63e2c1807c850c3dcd01e0,TRUE,
Parchment,parchment,fHb7bFU8QX3oi33F,item,foundry,parchment,5f1cb163a8f44dc4bcf1275b,TRUE,"modified, maybe wrong"
Perfume,perfume,1BgoTqp0i0z8cA28,item,foundry,perfume,5f5e97d5807c850c3dcd01bd,TRUE,
Pestle & Mortar,pestlemortar,tv7m7LS9MLTbTzaB,item,foundry,pestlemortar,5cae070c8f45723008d261c9,TRUE,
Pewter Stein,pewterstein,lIaPOGOBdJBvDZf4,item,foundry,pewterstein,5f6281e713ccf32ae905fcae,TRUE,
Pick,pick,3RttGMwfxEuxRLYu,item,foundry,pick,5d0535b18aad573d687f2281,TRUE,
Pick,pick,G2yEH6caM0FJ9s0G,item,foundry,pick,5d0535b18aad573d687f2281,TRUE,
Pike,pike,Bda4Wvnlt3q5zkKC,item,foundry,pike,5d052ef18aad573d687f227d,TRUE,
Pin,pin,HXUQCiVOii3sNKGe,item,foundry,pin,5f5e981fbec9ed380458173c,TRUE,"modified, maybe wrong"
Pipe and Tobacco,pipeandtobacco,Gr10zyYyGwAkrwnV,item,foundry,pipeandtobacco,5f63e2e6bec9ed380458175e,TRUE,
Pistol,pistol,PnYGK5FPgEGM1Ck3,item,foundry,pistol,5cebda76e1eba33c449de823,TRUE,
Placard,placard,jQGw8o4fY8swlmfM,item,foundry,placard,5f63e32a807c850c3dcd01e1,TRUE,
Plate,plate,68cSNeXpwBdXLPgb,item,foundry,plate,5f63e33d807c850c3dcd01e2,TRUE,
Bracers,bracers,oW7wSkl4JMb5sBH8,item,foundry,bracers,5d0564580c9b325964a50d82,TRUE,"modified, maybe wrong"
Breastplate,breastplate,oBNXxRFPh1sOT4K2,item,foundry,breastplate,5d05637d0c9b325964a50d80,TRUE,"modified, maybe wrong"
Helm,helm,e9WmLbD7AuXSeWp0,item,foundry,helm,5d0564fb0c9b325964a50d84,TRUE,"modified, maybe wrong"
Plate Leggings,plateleggings,bY6M9XxbqmFmqpA8,item,foundry,plateleggings,5d0564ad0c9b325964a50d83,TRUE,
Open Helm,openhelm,TvUKzvXjc2VChuTT,item,foundry,openhelm,5d0563eb0c9b325964a50d81,TRUE,"modified, maybe wrong"
Pole (3 yards),poleyards,i2DKz375sriXqfkS,item,foundry,poleyards,5f5fe73c13ccf32ae905fca5,TRUE,
Pony,pony,nVf2096t5ynzh0Qq,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Pouch,pouch,mCvZAj5F6hfUZhzR,item,foundry,pouch,5f1cb08b84e29b5d32d78f91,TRUE,
Quarterstaff,quarterstaff,GkeMJrsqxQIek1xK,item,foundry,quarterstaff,5d052fe88aad573d687f227e,TRUE,
Quill Pen,quillpen,61Fx3RHhSqaLCnao,item,foundry,quillpen,5f5fe75a13ccf32ae905fca6,TRUE,
Rags,rags,TfRdF6baYuGd6i53,item,foundry,rags,5f63e36dbec9ed380458175f,TRUE,
Rake,rake,Y55qCcUkHVZAbG8s,item,foundry,rake,5f5fe7ce807c850c3dcd01cc,TRUE,
Ranald's Delight,ranaldsdelight,jTFOrokjEHbi12rT,item,foundry,ranaldsdelight,5f652ff8807c850c3dcd01ea,TRUE,
Rapier,rapier,Uuu0bA2DmNp8o2JF,item,foundry,rapier,5cebd2fde1eba33c449de819,TRUE,
"Rations, 1 day",rationsday,EVERNFcYxY7WY8ur,item,foundry,rationsday,5f1cb5e5f3230369ab4eb3d4,TRUE,
Reading Lens,readinglens,ZaJHpJKlib0LoOd2,item,foundry,readinglens,5f5fe80bbec9ed3804581748,TRUE,
Religious Symbol,religioussymbol,hEr7pIXzUCHOXZIX,item,foundry,religioussymbol,5f5e98e6bec9ed380458173d,TRUE,
Repeater Handgun,repeaterhandgun,M23N8sjzEp16abQQ,item,foundry,repeaterhandgun,5cec1c62494e843e34d7dbdc,TRUE,
Repeater Pistol,repeaterpistol,8dKmuti5IuIs9AJA,item,foundry,repeaterpistol,5cec1f0e494e843e34d7dbe0,TRUE,
Riding Horse,ridinghorse,tL7ka28KOIvEi6Rc,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
River Barge,riverbarge,g796u6AgEQvRPlp7,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Robes,robes,EDnMXoxQTU4TMrRV,item,foundry,robes,5f5e995013ccf32ae905fc96,TRUE,
Rock,rock,NyIwm2Ge60jnUZft,item,foundry,rock,5d1901c9eeb0ed74f060f6a0,TRUE,
"Room, common/night",roomcommonnight,BZmUt37Jk1UCokqS,item,foundry,FALSE,FALSE,FALSE,
"Room, private/night",roomprivatenight,0TGOFL99jG1RJ4ft,item,foundry,FALSE,FALSE,FALSE,
"Rope, 10 yards",ropeyards,horFAtaDz0EbuY3R,item,foundry,ropeyards,5f63e39013ccf32ae905fcbf,TRUE,
Row Boat,rowboat,zAXq89sUgwR4aU1p,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Sack,sack,RHqux3m4dgJoDkqG,item,foundry,sack,5f62823913ccf32ae905fcaf,TRUE,
"Sack, Large",sacklarge,2znfMGBp5GOQ12M0,item,foundry,sacklarge,5f62827613ccf32ae905fcb0,TRUE,
Saddle and Harness,saddleandharness,5TDwZGuGwX1QJWAg,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Saddlebags,saddlebags,LKGrjbTZgEh3GUMF,item,foundry,saddlebags,5f6282ce807c850c3dcd01d1,TRUE,
Salwort,salwort,mUTrC5DA6bF8DDWz,item,foundry,salwort,5f67cf2613ccf32ae905fcc9,TRUE,
Saw,saw,X7c87KbjSJ7F3yha,item,foundry,saw,5f5fe83313ccf32ae905fca7,TRUE,
Sceptre,sceptre,XAJUqtLiM0Dqk5Wb,item,foundry,sceptre,5f5e99b0807c850c3dcd01be,TRUE,
Scroll Case,scrollcase,sgJL9NtVEZZvgkys,item,foundry,scrollcase,5f628347bec9ed380458174c,TRUE,
Shield,shield,8nJ9R8tbhW42VGhr,item,foundry,shield,5cebcc1ce1eba33c449de813,TRUE,
Shield (Buckler),shieldbuckler,J9sVeK9nbQLFyUMU,item,foundry,shieldbuckler,5cdf3c8f30259922e8ea2106,TRUE,
Shield (Large),shieldlarge,CYkA9Ax6BN7eiTvf,item,foundry,shieldlarge,5cebccc1e1eba33c449de815,TRUE,
Shoes,shoes,kCL3RKzIiGImZVZa,item,foundry,shoes,5f5e99d8807c850c3dcd01bf,TRUE,
Shortbow,shortbow,CRNrEnLXTGXVT1UW,item,foundry,shortbow,5cec1567494e843e34d7dbd8,TRUE,
Sickle,sickle,hnuZUd35SCjKkJc2,item,foundry,sickle,5f5fe8e413ccf32ae905fca8,TRUE,
Signet Ring,signetring,BBiL0DSHcdPakVBS,item,foundry,signetring,5f5e9a37807c850c3dcd01c0,TRUE,
Sling,sling,7Bpc5I8Arucy3w4q,item,foundry,sling,5d18ff2deeb0ed74f060f69b,TRUE,
Sling Bag,slingbag,bImtd1QDrQWp53Ua,item,foundry,slingbag,5ced99ab1e0d2244e8c36bb6,TRUE,
Small shot and Powder,smallshotandpowder,5wItcVAcA6mfa62q,item,foundry,smallshotandpowder,5cebdfe0e1eba33c449de826,TRUE,
Spade,spade,VakWbquag1kV5WtT,item,foundry,spade,5f5fe93cbec9ed3804581749,TRUE,
Spear,spear,zIuarD5mB0EF0ji0,item,foundry,spear,5d052e818aad573d687f227c,TRUE,
Spike,spike,482LVHdTtG0WPzis,item,foundry,spike,5f5fe9a3807c850c3dcd01cd,TRUE,
"Spirits, pint",spiritspint,lgYfVzNVZzKNoWd2,item,foundry,FALSE,FALSE,FALSE,
Spit,spit,W4X1Jx8AN84yRPDx,item,foundry,spit,5f65312813ccf32ae905fcc2,TRUE,
Stables/night,stablesnight,JBRSMYhicrhD3b9v,item,foundry,FALSE,FALSE,FALSE,
Staff Sling,staffsling,KSwMbO8dqISoGuIo,item,foundry,staffsling,5d18ff63eeb0ed74f060f69c,TRUE,
"Stamp, engraved",stampengraved,QCgsQbeEvV4dPB2D,item,foundry,stampengraved,5f5fe9e1807c850c3dcd01ce,TRUE,
Stone Bullet,stonebullet,mik7s6AqS8SMSaJ8,item,foundry,stonebullet,5cebf052278f085164e0377b,TRUE,
Storm Lantern,stormlantern,9pJenZDZD2lV75vq,item,foundry,stormlantern,5f63e267bec9ed380458175d,TRUE,
Swordbreaker,swordbreaker,uDavMIqhDl5aDNOy,item,foundry,swordbreaker,5cec13d5494e843e34d7dbd5,TRUE,
Tattoo,tattoo,o51gUXXozGz4ON0h,item,foundry,FALSE,FALSE,FALSE,
Telescope,telescope,lJfy4k1wXI25Dq9D,item,foundry,telescope,5f5fea5e13ccf32ae905fca9,TRUE,
Tent,tent,MF43A52UBH8SHOnd,item,foundry,tentsmall,5f63e3f4807c850c3dcd01e3,FALSE,"pets, vehicles, and structures are not included in hammergen"
Throwing Axe,throwingaxe,Xjwk84KnOKDaiZs1,item,foundry,throwingaxe,5d190215eeb0ed74f060f6a1,TRUE,
Throwing Knife,throwingknife,bwyUJua7I9hNg9WS,item,foundry,throwingknife,5d190258eeb0ed74f060f6a2,TRUE,
Tinderbox,tinderbox,aVLjCqY3guj1DD06,item,foundry,tinderbox,5f1cb654f3230369ab4eb3d5,TRUE,
